Buildup_area,Carpet_area,Bathrooms,Parking,Brokerage,Floor,Per_sqft_price,BHK,Total_bedrooms,Price_Category
1300.0,1033.0,3.0,2,350000.0,31.0,26920.0,3.0,3.0,Very High
1600.0,1525.0,4.0,2,750000.0,27.0,46880.0,4.0,4.0,Very High
525.0,417.0,1.0,0,5127.070588,7.0,17140.0,1.0,1.0,Low
1400.0,1016.0,3.0,2,250000.0,35.0,17860.0,3.0,3.0,High
1000.0,693.3996922,1.0,1,16900000.0,22.0,16900.0,2.0,2.0,Medium
500.0,407.4973483,1.0,1,98247.18415,7.0,16800.0,1.0,2.0,Low
880.0,800.0,2.0,1,230000.0,28.0,25570.0,2.0,2.0,High
585.0,420.0,2.0,1,98000.0,8.0,15380.0,1.0,1.0,Low
560.0,471.0,2.0,2,140000.0,40.0,32140.0,2.0,2.0,Medium
650.0,400.0228638,1.000772577,1,76099.49258,23.0,10920.0,1.0,2.0,Low
861.0,628.0,2.0,1,200000.0,22.0,15790.0,2.0,2.0,Medium
500.0,371.6183959,2.0,1,150000.0,25.0,14400.0,1.0,2.0,Low
1500.0,1300.0,3.0,3,700000.0,40.0,46670.0,3.0,3.0,Very High
450.0,386.00472,1.0,1,39997.53865,4.0,17780.0,1.0,1.0,Low
750.0,555.0,2.0,1,645406.0367,35.0,20270.0,2.0,2.0,Medium
580.0,380.0,1.0,1,160000.0,23.0,27590.0,1.0,1.0,Medium
1000.0,713.0,2.0,2,210000.0,17.0,21000.0,2.0,2.0,High
1100.0,700.0,2.0,1,200000.0,10.0,18180.0,2.0,2.0,High
1580.0,1375.608156,3.0,2,66600000.0,6.0,42150.0,3.0,3.0,Very High
615.0,1186.323649,1.0,1,18800000.0,2.0,30570.0,1.0,2.0,Medium
750.0,400.0,1.0,2,60000.0,15.0,4000.0,1.0,1.0,Low
875.0,596.1966079,3.0,1,4968065.842,21.0,13710.0,2.0,2.0,Medium
1100.0,963.9505204,1.0,1,27000000.0,8.0,24550.0,3.0,3.0,High
650.0,450.0,2.0,1,0.0,22.0,12460.0,1.0,1.0,Low
450.0,354.0,1.0,2,0.0,7.0,11110.0,1.0,1.0,Low
2300.0,2250.0,3.0,3,0.0,48.0,46740.0,3.0,3.0,Very High
450.0,305.0000097,1.0,1,52996.03133,24.0,11760.0,1.0,2.0,Low
1100.0,1100.0,2.0,1,280000.0,10.0,25450.0,3.0,3.0,High
730.0,518.0,2.0,0,0.0,20.0,8560.0,1.0,1.0,Low
1800.0,920.3866981,5.0,6,25000000.0,10.0,13890.0,4.0,4.0,High
1100.0,1085.0,2.0,2,400000.0,34.0,36360.0,3.0,3.0,Very High
650.0,395.6206413,1.0,1,96208.23556,7.0,14770.0,1.0,2.0,Low
1800.0,1927.588393,1.0,1,130000000.0,23.0,72220.0,4.0,3.0,Very High
1100.0,634.8499064,1.0,1,17100000.0,9.0,15540.0,2.0,2.0,Medium
1100.0,899.0,2.0,1,220000.0,9.0,19000.0,3.0,3.0,High
594.0,420.0,2.0,0,86000.0,23.0,14480.0,1.0,1.0,Low
650.0,430.0,2.0,1,160000.0,9.0,24610.0,1.0,1.0,Medium
660.0,633.4217623,1.0,1,17100000.0,23.0,25910.0,2.0,2.0,Medium
1517.0,1266.0,2.0,2,350000.0,43.0,23400.0,3.0,3.0,Very High
640.0,400.0,1.0,1,72000.0,12.0,5630.0,1.0,1.0,Low
560.0,448.5841031,1.0,1,13000000.0,14.0,23210.0,1.0,2.0,Medium
450.0,372.0,2.0,0,4639863.254,18.0,25550.0,1.0,1.0,Medium
9600.0,8000.0,7.0,8,4500000.0,49.0,52080.0,6.0,6.0,Very High
4500.0,2887.271489,1.0,2,18811.99065,60.0,20000.0,3.0,4.0,Very High
696.0,655.1010155,1.0,1,16500000.0,23.0,23710.0,2.0,2.0,Medium
827.0,704.2245879,1.0,1,24000000.0,10.0,29020.0,3.0,2.0,High
936.0,610.0,2.0,2,102072.9147,20.0,12820.0,2.0,2.0,Medium
410.0,280.0,1.0,1,70000.0,7.0,17070.0,1.0,1.0,Low
560.0,400.0,1.0,1,102471.1851,7.0,10710.0,1.0,1.0,Low
1400.0,1050.003203,1.0,2,47500000.0,15.0,33930.0,2.0,2.0,Very High
320.0,320.0,1.0,1,0.0,7.0,31250.0,1.0,1.0,Low
1200.0,955.0,2.0,3,330000.0,43.0,27080.0,2.0,2.0,High
1118.0,1017.0,2.0,1,300000.0,39.0,26830.0,3.0,3.0,High
1315.0,924.0,2.0,1,300000.0,40.0,22430.0,2.0,2.0,High
1600.0,1150.010504,2.0,1,36000000.0,15.0,22500.0,3.0,3.0,Very High
600.0,450.0,2.0,0,110000.0,8.0,18330.0,1.0,1.0,Medium
730.0,685.479166,1.0,1,19500000.0,13.0,26710.0,2.0,2.0,High
1100.0,1040.0,2.0,2,530000.0,40.0,48640.0,3.0,3.0,Very High
805.0,627.6862066,1.0,1,74682.05918,36.0,19620.0,2.0,2.0,Medium
490.0,489.0,2.0,1,130000.0,36.0,25510.0,1.0,1.0,Medium
624.0,520.0,2.0,1,130000.0,7.0,20830.0,2.0,2.0,Medium
580.0,416.3891736,1.999999969,1,111628.3014,16.0,12070.0,1.0,2.0,Low
2300.0,1999.999808,1.0,2,110000000.0,14.0,47830.0,4.0,4.0,Very High
600.0,430.0,2.0,1,0.0,16.0,17170.0,1.0,1.0,Low
650.0,550.0,2.0,0,68572.72346,12.0,10000.0,2.0,2.0,Low
756.0,512.0,2.0,1,0.0,15.0,8890.0,1.0,1.0,Low
715.0,493.0,1.0,1,10604114.64,22.0,16780.0,1.0,1.0,Medium
1100.0,981.0,3.0,2,250000.0,23.0,22730.0,3.0,3.0,High
3000.0,3499.978276,1.0,1,160000000.0,7.0,53330.0,4.0,4.0,Very High
950.0,806.6686383,1.0,3,23000000.0,20.0,24210.0,3.0,4.0,High
980.0,650.0,2.0,1,140000.0,7.0,14290.0,2.0,2.0,Medium
1250.0,955.0,2.0,1,280000.0,43.0,22400.0,2.0,2.0,High
594.0,495.0,2.0,1,97774.55109,30.0,16500.0,1.0,1.0,Low
1020.0,780.0,2.0,1,230000.0,23.0,22060.0,2.0,2.0,High
4000.0,3300.0,2.0,3,1800000.0,19.0,45000.0,5.0,5.0,Very High
1500.0,1225.0,3.0,2,480000.0,30.0,31930.0,4.0,4.0,Very High
980.0,650.0,2.0,1,190000.0,41.0,19900.0,2.0,2.0,High
1100.0,750.0,2.0,1,230000.0,20.0,20450.0,2.0,2.0,High
800.0,500.0,2.0,1,270000.0,14.0,33750.0,1.0,1.0,High
900.0,1044.229536,1.0,2,37500000.0,7.0,41670.0,3.0,3.0,Very High
530.0,440.2751387,1.0,1,13000000.0,12.0,24530.0,1.0,2.0,Medium
920.0,840.0,2.0,0,0.0,22.0,14560.0,2.0,2.0,Medium
660.0,400.0,2.0,0,110000.0,16.0,16670.0,1.0,1.0,Medium
695.0,400.0,2.0,1,150000.0,15.0,10070.0,1.0,1.0,Low
777.0,545.0,2.0,1,140000.0,23.0,18020.0,2.0,2.0,Medium
575.0,440.0,1.0,0,110000.0,7.0,20000.0,1.0,1.0,Medium
686.0,686.0,2.0,1,0.0,9.0,53210.0,2.0,2.0,Very High
838.0,838.0,2.0,1,390000.0,7.0,46540.0,3.0,3.0,Very High
1400.0,1200.0,3.0,2,350000.0,34.0,25070.0,3.0,3.0,Very High
1500.0,1366.95322,1.073773414,2,70000000.0,12.0,46670.0,3.0,3.0,Very High
900.0,850.0,2.0,2,300000.0,13.0,40550.0,2.0,2.0,Very High
525.0,419.9969386,1.0,1,110000.0,19.0,20000.0,1.0,2.0,Medium
950.0,750.0,2.0,2,131077.1327,7.0,11050.0,2.0,2.0,Medium
1750.0,1359.0,3.0,2,360000.0,40.0,20570.0,3.0,3.0,Very High
760.0,480.0,1.0,2,57999.0,12.0,3880.0,1.0,1.0,Low
650.0,435.0,2.0,1,140000.0,22.0,20770.0,1.0,1.0,Medium
650.0,452.0,2.0,0,98000.0,23.0,15080.0,1.0,1.0,Low
827.0,736.0152274,1.0,1,24100000.0,10.0,29080.0,3.0,2.0,High
1600.0,1056.0,3.0,2,230000.0,36.0,14060.0,3.0,3.0,High
900.0,510.0,2.0,1,100000.0,14.0,5440.0,2.0,2.0,Low
1300.0,1050.0,3.0,1,240000.0,16.0,18460.0,3.0,3.0,High
1400.0,900.0,2.0,1,79015.51484,15.0,5360.0,3.0,3.0,Low
419.0,380.0,1.0,1,110000.0,23.0,27450.0,1.0,1.0,Medium
1850.0,1153.0,3.0,2,390000.0,15.0,20810.0,3.0,3.0,Very High
690.0,380.0,2.0,1,70000.0,14.0,5070.0,1.0,1.0,Low
1850.0,1100.0,3.0,2,330000.0,60.0,16490.0,3.0,3.0,High
750.0,659.0,2.0,1,190000.0,11.0,25070.0,2.0,2.0,Medium
710.0,430.0,2.0,1,100000.0,22.0,18590.0,1.0,1.0,Medium
764.0,473.3038487,1.0,1,83176.88072,8.0,10210.0,2.0,2.0,Low
1260.0,771.0,2.0,1,200000.0,36.0,15870.0,2.0,2.0,High
1300.0,1324.48197,3.0,1,55000000.0,7.0,42310.0,3.0,3.0,Very High
525.0,398.0,2.0,1,100000.0,7.0,19050.0,1.0,1.0,Low
1150.0,1105.044208,1.0,1,39000000.0,6.0,33910.0,3.0,3.0,Very High
1242.0,1228.196414,1.0,1,40000000.0,10.0,32210.0,3.0,3.0,Very High
1250.0,777.0,2.0,2,0.0,22.0,27200.0,2.0,2.0,High
730.0,505.0,2.0,1,65000.0,8.0,8970.0,1.0,1.0,Low
1450.0,986.03974,1.0,0,19500000.0,4.0,13450.0,3.0,3.0,High
2416.0,1611.0,3.0,2,0.0,60.0,28100.0,3.0,3.0,Very High
950.0,653.7209014,2.0,1,32441.37551,9.0,10310.0,2.0,2.0,Low
950.0,450.0,2.0,1,4270405.647,40.0,23680.0,2.0,2.0,High
1061.0,911.0,3.0,1,230000.0,23.0,21300.0,3.0,3.0,High
1481.0,1022.0,4.0,2,307247.3912,21.0,20930.0,3.0,3.0,High
2100.0,1599.399831,1.0,2,96000000.0,15.0,45710.0,4.0,4.0,Very High
1550.0,1200.0,2.0,2,450000.0,20.0,29100.0,3.0,3.0,Very High
990.0,663.0,2.0,1,190000.0,47.0,19700.0,2.0,2.0,High
600.0,516.9022743,1.0,1,12000000.0,4.0,20000.0,1.0,2.0,Medium
1320.0,1120.0,3.0,1,2000000.0,11.0,75760.0,3.0,3.0,Very High
1150.0,666.0,2.0,2,150000.0,16.0,9170.0,2.0,2.0,Medium
490.0,470.0,2.0,2,250000.0,23.0,50000.0,2.0,2.0,High
600.0,380.0,2.0,1,69830.84308,7.0,6170.0,1.0,1.0,Low
1285.0,850.0,2.0,1,0.0,22.0,19070.0,2.0,2.0,High
580.0,473.5263265,1.0,0,11000000.0,9.0,18960.0,1.0,2.0,Medium
600.0,380.0,1.0,1,140000.0,17.0,24170.0,1.0,1.0,Medium
1450.0,1352.0,5.0,2,500000.0,13.0,34480.0,3.0,3.0,Very High
2022.0,1348.0,3.0,2,760000.0,77.0,37540.0,3.0,3.0,Very High
790.0,770.0,2.0,4,210000.0,15.0,26580.0,2.0,2.0,High
610.0,390.0,1.0,1,62000.0,14.0,5080.0,1.0,1.0,Low
1350.0,967.218157,1.0,1,23500000.0,14.0,17410.0,3.0,3.0,High
610.0,399.9357935,1.0,1,50000.0,3.0,4260.0,1.0,1.0,Low
2000.0,1881.961403,1.0,1,80000000.0,23.96875565,40000.0,4.0,2.0,Very High
1050.0,890.0,2.0,2,450000.0,77.0,43330.0,2.0,2.0,Very High
675.0,432.48529,2.0,1,44552.18584,7.0,10670.0,1.0,2.0,Low
1800.0,1584.909932,2.0,2,67500000.0,15.0,37500.0,4.0,4.0,Very High
620.0,415.0,1.0,1,0.0,14.0,4760.0,1.0,1.0,Low
1050.0,820.0,2.0,1,310000.0,12.0,30000.0,3.0,3.0,High
528.0,415.0,2.0,0,140000.0,7.0,25570.0,1.0,1.0,Medium
1400.0,1337.907246,1.0,2,700000.0,12.0,50000.0,3.0,3.0,Very High
1500.0,1020.973833,1.0,1,31000000.0,7.0,20670.0,3.0,3.0,High
1050.0,750.0,2.0,1,210000.0,12.0,19810.0,2.0,2.0,High
1500.0,1186.0,3.0,2,480000.0,54.0,31670.0,3.0,3.0,Very High
600.0,450.0,1.0,1,12154106.52,8.0,21670.0,1.0,1.0,Medium
1125.0,900.0,2.0,2,190000.0,39.0,16520.0,3.0,3.0,Medium
735.0,474.243665,4.0,2,110000.0,5.0,7350.0,1.0,2.0,Low
900.0,795.9660191,1.0,1,20500000.0,38.0,22780.0,2.0,2.0,High
750.0,650.0,2.0,1,13874407.88,7.0,20000.0,2.0,2.0,Medium
988.0,838.0,3.0,2,0.0,23.0,21050.0,3.0,3.0,High
900.0,720.9916017,1.0,1,18000000.0,17.0,20000.0,2.0,2.0,Medium
680.0,414.0,2.0,2,71000.0,7.0,5550.0,1.0,1.0,Low
650.0,444.0,1.0,1,95000.0,20.0,14460.0,1.0,1.0,Low
2200.0,1648.577679,2.0,3,95000000.0,12.0,43180.0,4.0,5.0,Very High
1200.0,1076.948897,1.0,2,43000000.0,52.0,35830.0,3.0,3.0,Very High
1208.0,1050.0,2.0,1,3220172.957,7.0,9270.0,3.0,3.0,Medium
950.0,810.0,2.0,1,56215.58598,23.0,5260.0,2.0,2.0,Low
1260.0,2133.471319,1.0,1,35500000.0,13.0,28170.0,3.0,3.0,Very High
750.0,577.2842204,1.0,1,17500000.0,7.0,23330.0,2.0,2.0,Medium
1350.0,1050.017576,1.0,2,63000000.0,15.0,46670.0,3.0,3.0,Very High
750.0,431.0,2.0,1,95000.0,7.0,12670.0,1.0,1.0,Low
900.0,750.0,2.0,1,110000.0,22.0,11780.0,2.0,2.0,Medium
920.0,767.0,2.0,1,260000.0,12.0,28260.0,2.0,2.0,High
675.0,410.0,1.0,1,76000.0,9.0,5630.0,1.0,1.0,Low
988.0,838.0,3.0,2,0.0,23.0,21250.0,3.0,3.0,High
3022.0,2015.0,4.0,1,780000.0,20.0,25640.0,4.0,4.0,Very High
950.0,638.522039,1.0,1,22000000.0,7.0,23160.0,2.0,2.0,High
774.0,674.0,2.0,1,300000.0,12.0,38760.0,2.0,2.0,High
2250.0,1850.0,4.0,4,720000.0,15.0,31960.0,4.0,4.0,Very High
2100.0,2080.0,4.0,4,416524.1592,12.0,22620.0,4.0,4.0,Very High
995.0,995.0,2.0,1,200000.0,20.0,19700.0,2.0,2.0,High
575.0,665.6743452,1.0,1,16500000.0,23.0,28700.0,1.0,1.0,Medium
580.0,415.0,1.0,1,55793.07596,9.0,5170.0,1.0,1.0,Low
600.0,448.6452807,2.0,1,47630.15348,12.0,10170.0,1.0,1.0,Low
1250.0,995.0,3.0,4,250000.0,19.0,21760.0,3.0,3.0,High
1600.0,1420.04316,1.599982358,3,72100000.0,75.0,45090.0,4.0,3.59997909,Very High
900.0,676.0,2.0,1,200000.0,7.0,22550.0,2.0,2.0,High
1400.0,1225.0,3.0,3,2135307.052,8.0,37500.0,4.0,4.0,Very High
950.0,569.6295822,3.0,1,78463.80093,15.0,5160.0,2.0,1.0,Low
840.0,970.6801546,1.0,1,31200000.0,9.0,37140.0,2.0,2.0,High
1200.0,1000.0,3.0,2,390000.0,21.0,32080.0,3.0,3.0,Very High
1250.0,930.6902372,1.0,2,330000.0,27.0,26000.0,2.0,2.0,High
920.0,770.0,2.0,1,190000.0,20.0,21200.0,2.0,2.0,High
225.0,369.6059909,1.0,0,66317.59277,7.0,14440.0,1.0,1.0,Low
1450.0,1177.0,3.0,2,340000.0,15.0,23380.0,3.0,3.0,High
1265.0,885.0,3.0,1,300000.0,7.0,24110.0,3.0,3.0,High
950.0,837.0,3.0,1,230000.0,23.0,23890.0,3.0,3.0,High
2400.0,1700.0,4.0,1,2823584.81,8.0,35420.0,4.0,4.0,Very High
630.0,490.0,2.0,1,15492732.91,13.0,24600.0,2.0,2.0,Medium
637.0,490.0,2.0,1,130000.0,9.0,18050.0,1.0,1.0,Medium
1850.0,1350.0,4.0,1,450000.0,15.0,25950.0,3.0,3.0,Very High
756.0,601.0,2.0,0,170000.0,15.0,22490.0,2.0,2.0,Medium
2500.0,1700.0,4.0,2,600000.0,29.0,24000.0,4.0,4.0,Very High
950.0,675.0,2.0,1,200000.0,23.0,21050.0,2.0,2.0,High
1200.0,900.0,3.0,1,146552.0233,7.0,22920.0,3.0,3.0,High
1350.0,1062.0,3.0,3,442425.9681,13.0,31850.0,3.0,3.0,Very High
1650.0,1305.0,3.0,2,450000.0,62.0,27270.0,3.0,3.0,Very High
1630.0,920.0,3.0,1,290000.0,21.0,17480.0,3.0,3.0,High
650.0,480.2177899,1.0,0,14500000.0,16.0,22310.0,2.0,2.0,Medium
1250.0,799.3029055,4.0,2,61323.60529,8.0,5200.0,3.0,2.0,Low
511.0,450.0,2.0,0,1104.746969,25.0,11740.0,1.0,1.0,Low
640.0,450.0,2.0,1,78354.66573,12.0,10160.0,1.0,1.0,Low
950.0,657.9825684,1.0,1,17000000.0,16.0,17890.0,2.0,2.0,Medium
588.0,588.0,1.0,1,0.0,7.0,25510.0,2.0,2.0,Medium
225.0,180.0,2.0,2,32500.0,7.0,14670.0,1.0,1.0,Low
700.0,475.0,2.0,1,0.0,3.0,28570.0,1.0,1.0,High
850.0,730.0,2.0,1,260000.0,9.0,30590.0,2.0,2.0,High
3780.0,3150.0,5.0,3,1150000.0,42.0,30420.0,4.0,4.0,Very High
2065.0,1900.0,3.0,2,1030000.0,57.0,50020.0,3.0,3.0,Very High
580.0,440.0,2.0,1,50000.0,7.0,10000.0,1.0,1.0,Low
1150.0,902.3251852,1.0,2,25000000.0,21.0,21740.0,3.0,2.0,High
650.0,475.0,1.0,0,120000.0,8.0,18000.0,1.0,1.0,Medium
920.0,551.0,2.0,1,0.0,22.0,5430.0,2.0,2.0,Low
300.0,225.0,2.0,1,0.0,22.0,19000.0,1.0,1.0,Low
950.0,630.0,2.0,2,120163.3134,7.0,11050.0,2.0,2.0,Medium
560.0,460.4123937,1.0,1,13500000.0,6.0,24110.0,1.0,1.0,Medium
690.0,444.0,1.0,1,67999.0,16.0,4960.0,1.0,1.0,Low
650.0,484.0,2.0,1,97000.0,33.0,15380.0,2.0,2.0,Low
850.0,547.0,1.0,1,156503.8029,22.0,6320.0,2.0,2.0,Low
900.0,690.0,2.0,1,148434.3432,14.0,10000.0,2.0,2.0,Low
841.0,841.0,2.0,1,0.0,20.0,32700.0,3.0,3.0,High
600.0,400.0,2.0,1,100000.0,18.0,17500.0,1.0,1.0,Medium
670.0,547.1023744,1.0,0,16000000.0,9.0,23880.0,2.0,2.0,Medium
1325.0,926.7222957,1.0,1,310000.0,27.0,23770.0,3.0,3.0,High
650.0,473.0,2.0,1,28692.02877,21.0,6080.0,1.0,1.0,Low
1000.0,963.0,2.0,1,530000.0,32.0,52500.0,2.0,2.0,Very High
695.0,420.0,2.0,1,100000.0,7.0,10360.0,1.0,1.0,Low
746.0,597.0,2.0,1,190000.0,24.0,25470.0,2.0,2.0,Medium
600.0,503.0,1.0,2,110000.0,19.0,17290.0,1.0,1.0,Low
765.0,658.2554029,2.0,2,14441929.07,15.0,30020.0,3.0,3.0,High
776.0,771.8931148,1.0,1,26100000.0,8.0,33630.0,2.0,2.0,High
2500.0,2100.0,3.0,3,800000.0,22.0,32000.0,3.0,3.0,Very High
1400.0,952.0,3.0,1,0.0,22.0,9480.0,3.0,3.0,Medium
1100.0,843.1983538,1.0,1,26000000.0,21.0,23640.0,2.0,2.0,High
2500.0,1900.0,3.0,3,730000.0,16.0,29000.0,4.0,4.0,Very High
1200.0,1030.564552,2.0,2,200000.0,7.0,10420.0,3.0,2.0,Medium
920.0,704.1650443,2.0,1,20570.07331,7.0,7390.0,2.0,2.0,Low
614.0,584.117591,1.0,1,14200000.0,17.0,23130.0,2.0,2.0,Medium
1288.0,1013.773826,1.0,2,455844.712,30.0,34280.0,3.0,3.0,Very High
950.0,600.0,2.0,1,250000.0,23.0,26320.0,2.0,2.0,High
550.0,405.0090465,1.0,1,11500000.0,7.0,20910.0,1.0,2.0,Medium
752.0,853.1438253,1.0,1,34700000.0,7.0,46140.0,2.0,2.0,High
1050.0,981.0,3.0,2,250000.0,23.0,23810.0,3.0,3.0,High
410.0,378.5794646,1.0,0,60977.62259,24.0,12850.0,1.0,2.0,Low
1350.0,1073.0,3.0,4,450000.0,61.0,33330.0,3.0,3.0,Very High
1245.0,923.0,3.0,2,320000.0,22.0,25700.0,3.0,3.0,High
559.0,420.0,2.0,1,140000.0,22.0,24860.0,1.0,1.0,Medium
737.0,670.0,2.0,1,200000.0,16.0,27140.0,2.0,2.0,High
2600.0,2000.0,4.0,2,800000.0,20.0,30770.0,4.0,4.0,Very High
610.0,400.0,1.0,1,67000.0,12.0,5490.0,1.0,1.0,Low
1345.0,915.0,3.0,2,230000.0,7.0,17030.0,3.0,3.0,High
1125.0,1034.0,3.0,2,300000.0,20.0,30360.0,3.0,3.0,High
640.0,545.0,2.0,1,98000.0,22.0,7500.0,2.0,2.0,Low
750.0,594.3509198,1.0,2,17000000.0,16.0,22670.0,2.0,1.0,Medium
2400.0,1366.998399,2.0,1,70000000.0,6.0,29170.0,3.0,3.0,Very High
600.0,400.0,2.0,1,110000.0,20.0,18000.0,1.0,1.0,Medium
800.0,550.0,2.0,0,37345.28543,16.0,10000.0,1.0,1.0,Low
2100.0,1627.391522,1.0,2,85000000.0,75.0,40480.0,3.0,3.0,Very High
1718.0,1201.103641,1.963912209,3,68000000.0,31.0,39560.0,4.0,2.0,Very High
1660.0,1500.0,3.0,2,620000.0,38.0,37350.0,3.0,3.0,Very High
523.0,423.0,2.0,1,0.0,19.0,13380.0,1.0,1.0,Low
680.0,480.0,2.0,1,130000.0,18.0,18380.0,1.0,1.0,Medium
544.0,422.0,1.0,0,52000.0,8.0,9560.0,1.0,1.0,Low
600.0,440.0,2.0,0,100000.0,8.0,17000.0,1.0,1.0,Low
2000.0,1645.0,2.0,2,560000.0,20.0,28000.0,3.0,3.0,Very High
1750.0,1250.0,3.0,1,360000.0,18.0,20570.0,3.0,3.0,Very High
650.0,503.0,2.0,1,250000.0,8.0,37690.0,1.0,1.0,High
600.0,406.0,2.0,1,140000.0,19.0,23330.0,1.0,1.0,Medium
560.0,517.0,2.0,1,0.0,16.0,21610.0,1.0,1.0,Medium
650.0,450.0,2.0,2,52967.64171,17.0,9690.0,1.0,1.0,Low
677.0,484.0,1.0,1,180000.0,43.0,26590.0,1.0,1.0,Medium
1312.0,1056.390036,1.0,1,38500000.0,23.0,29340.0,3.0,3.0,Very High
1350.0,599.9460675,3.0,1,12800000.0,7.0,9480.0,3.0,3.0,Medium
1810.0,1249.0,3.0,2,350000.0,50.0,19340.0,3.0,3.0,Very High
2240.0,1231.814201,1.0,1,40000000.0,47.0,17860.0,3.0,3.0,Very High
2100.0,1400.0,4.0,2,310000.0,8.0,15000.0,4.0,4.0,High
650.0,480.0,2.0,1,130000.0,11.0,21540.0,1.0,1.0,Medium
775.0,675.0,2.0,1,230000.0,9.0,29030.0,2.0,2.0,High
1418.0,1318.0,2.0,1,630000.0,27.0,44080.0,3.0,3.0,Very High
2750.0,2400.0,4.0,3,980000.0,27.0,35450.0,4.0,4.0,Very High
1124.0,709.0,2.0,1,170000.0,12.0,15120.0,2.0,2.0,Medium
515.0,447.9594813,1.0,0,11700000.0,7.0,22720.0,1.0,2.0,Medium
1400.0,1100.0,3.0,2,500000.0,27.0,35710.0,3.0,3.0,Very High
2400.0,1720.350954,1.0,2,48000000.0,25.0,20000.0,4.0,4.0,Very High
1624.0,1524.0,3.0,2,400000.0,23.0,24320.0,4.0,4.0,Very High
1430.0,1330.0,2.0,2,730000.0,52.0,51050.0,3.0,3.0,Very High
1050.0,843.3401342,1.0,1,29000000.0,7.0,27620.0,2.0,2.0,High
500.0,330.0,2.0,1,0.0,14.0,5000.0,1.0,1.0,Low
655.0,415.0,2.0,1,84000.0,20.0,12820.0,1.0,1.0,Low
760.0,560.0,2.0,1,140000.0,21.0,18420.0,2.0,2.0,Medium
600.0,427.0759026,1.0,0,33215.3407,7.0,13830.0,1.0,1.0,Low
650.0,562.0,2.0,1,150000.0,22.0,22920.0,2.0,2.0,Medium
445.0,394.0949344,1.0,1,16000000.0,13.0,35950.0,1.0,2.0,Medium
435.0,394.1578125,1.0,2,87099.34415,9.0,22760.0,1.0,2.0,Low
1550.0,1400.065638,1.0,2,74000000.0,10.0,47740.0,3.0,4.0,Very High
1080.0,1070.670532,1.0,2,42500000.0,61.0,39350.0,3.0,3.0,Very High
2500.0,1648.0,4.0,3,700000.0,55.0,28000.0,4.0,4.0,Very High
480.0,432.7495979,1.0,1,13000000.0,6.0,27080.0,1.0,2.0,Medium
1540.0,1200.0,2.0,1,140000.0,25.0,9090.0,3.0,3.0,Medium
955.0,755.0,2.0,1,180000.0,16.0,18850.0,2.0,2.0,Medium
750.0,560.1891705,1.0,2,11100000.0,4.0,14760.0,1.0,2.0,Medium
3500.0,2473.066662,1.0,3,175000000.0,26.0,50000.0,4.0,4.0,Very High
800.0,678.0,2.0,1,200000.0,22.0,25000.0,2.0,2.0,High
1800.0,800.0,3.0,1,230000.0,17.0,12500.0,3.0,3.0,High
850.0,640.0,2.0,1,149983.4825,21.0,17180.0,2.0,2.0,Medium
710.0,710.0,1.0,1,0.0,32.0,28310.0,2.0,2.0,High
800.0,579.7915868,1.0,1,14000000.0,8.0,17500.0,2.0,2.0,Medium
2000.0,1423.100184,2.0,1,62500000.0,21.0,31250.0,3.0,4.0,Very High
2186.0,1988.0,3.0,3,600000.0,30.0,27450.0,4.0,4.0,Very High
550.0,420.0,2.0,1,140000.0,14.0,26360.0,1.0,1.0,Medium
750.0,594.3513295,1.0,1,17000000.0,21.0,22670.0,2.0,2.0,Medium
694.0,604.0,2.0,1,190000.0,16.0,27380.0,2.0,2.0,Medium
3900.0,2755.089881,2.0,2,220000000.0,12.0,56410.0,4.0,4.0,Very High
580.0,475.0,2.0,1,130000.0,14.0,21550.0,1.0,1.0,Medium
1050.0,823.4100724,1.0,0,15500000.0,15.0,14760.0,2.0,2.0,Medium
970.0,650.0,2.0,1,190000.0,22.0,19900.0,2.0,2.0,High
750.0,550.0,2.0,2,0.0,22.0,7730.0,2.0,2.0,Low
830.0,662.0,2.0,1,0.0,14.0,21570.0,2.0,2.0,Medium
2800.0,2200.0,4.0,2,1100000.0,65.0,39280.0,3.0,3.0,Very High
4500.0,3300.0,5.0,3,1900000.0,29.0,42220.0,5.0,5.0,Very High
880.0,702.5284286,1.0,1,18500000.0,12.0,21020.0,3.0,3.0,Medium
1020.0,800.0,3.0,1,240000.0,21.0,23530.0,3.0,3.0,High
1455.0,1063.860296,1.0,1,380000.0,15.0,26120.0,3.0,3.0,Very High
1340.0,940.0,3.0,2,300000.0,18.0,22010.0,3.0,3.0,High
1625.0,1250.0,4.0,1,350000.0,35.0,22030.0,4.0,4.0,Very High
750.0,500.0,2.0,1,29474.36691,30.0,10930.0,1.0,1.0,Low
1430.0,1300.0,2.0,2,450000.0,60.0,31470.0,3.0,3.0,Very High
700.0,448.0,2.0,1,39948.55917,14.0,10710.0,1.0,1.0,Low
696.0,655.1010155,1.0,1,16500000.0,23.0,23710.0,2.0,2.0,Medium
645.0,427.0,2.0,1,140000.0,9.0,20930.0,1.0,1.0,Medium
1600.0,1192.462242,1.0,3,60000000.0,52.0,37500.0,4.0,4.0,Very High
380.0,290.0,1.0,0,86000.0,11.0,22630.0,1.0,1.0,Low
2385.0,1673.631455,1.0,1,55000000.0,13.0,23060.0,3.0,4.0,Very High
786.0,618.0,2.0,2,150000.0,23.0,18960.0,2.0,2.0,Medium
